IP_ID,Cluster,Poly_x,Poly_y,Area_km2,PAratio,Wtb_prct,Glc_prct,Elev_avg,Elev_max,Slpe_avg,Slpe5,Slpe10,MAP_avg,PAS_avg,PrctSnow,MAT_avg,MSP_avg,TD_avg,Eref_avg,VegHt_avg
30748,10,-2253770.28376254,2702840.29623761,35.4324208873,1.2307533840151,0.29983648455,2.21531294945447,440.273299161,1375,23.1535342516,7.04931441882,14.2531882082,2172.93333333,734.666666667,33.8099036633181,3.63333333333,696.7,15.7666666667,374.633333333,0.188235294117647
30749,10,-2263991.4622486,2699991.84596776,14.141716507,2.03361433058864,0,14.758102940028,422.594454073,1090,22.1881774795,2.07719746986,11.6787429871,3708.90909091,1504.18181818,40.5559096033529,2.36363636364,1469.27272727,15,345.363636364,0
30750,10,-2225141.58689984,2700952.97462047,80.0276868681,0.793089682108943,1.51267489939,3.66073710057549,416.160860656,1272,21.0922160457,8.12190051191,19.3432542323,2297.45205479,1016.12328767,44.2282695541552,2.79452054795,629.438356164,16.2876712329,363.301369863,3.02285714285714
30751,11,-2204066.07030713,2692840.47835216,302.305912761,0.338585403664931,0.251877558746,54.1856045673638,974.086039577,2206,14.4943694293,31.2792037532,46.2242857169,3122.48965517,2028.13103448,64.9523700141636,0.675862068966,755.417241379,15.9724137931,306.85862069,0.842415316642121
30752,11,-2208470.64264316,2705814.76804289,196.823137712,0.436736483563633,0,61.1646148915449,1062.05542149,2180,18.1819591055,21.3123938929,35.1861741171,3263.73262032,2227.37967914,68.2463895869512,0.256684491979,724.010695187,16.5401069519,302.470588235,0.042792792792793
30753,11,-2279515.69800337,2716154.17851075,228.387493619,0.392802310837319,0,77.450583770618607,1618.93557875,4012,21.016509653500002,13.1968931196,25.7752623213,5051.81192661,3924.26146789,77.680276401805,-2.35779816514,1522.65137615,15.495412844,231.651376147,0
30754,11,-2251113.79367524,2719012.83978162,126.004083323,0.539406780911014,0,65.1455553671065,1025.60895852,2412,20.6676533645,15.1493153164,28.5284462616,3289.79508197,2206.33606557,67.0660637090137,0.680327868852,647.983606557,16.3196721311,312.098360656,0
30755,5,-2241961.71772003,2701032.68799203,81.4412693176,0.832936742408618,0,10.5733162837371,518.036308623,1441,24.4481434257,11.4805238876,16.7685450553,2453.33802817,1157.5915493,47.184347856193,2.59154929577,631.816901408,16.0281690141,355.507042254,0
30756,5,-2261678.80318042,2666930.17961598,83.7299970812,0.54098448082693,0,31.3636984781364,581.292880892,1434,20.0373018943,9.27602992654,23.7535341741,5643.875,2277.0375,40.3452858186972,2.35,2125.7625,14.4875,343.95,0.101604278074866
30757,10,-2254472.81314567,2672223.62770442,87.6113569401,0.800761674123501,0,9.42971266703288,460.838649156,1195,20.5368192268,4.5172928452,16.2707112816,4020.725,1421.7875,35.3614708790081,3.0875,1467.3375,14.875,359.075,0.989637305699482
30758,11,-2300224.47554676,2677700.53669823,57.9884294478,0.842937782023461,0,55.3024833108609,822.835475215,2416,15.9210635932,23.4698735054,44.4119251067,5659.25,2509.26923077,44.339253978354,2.19230769231,2279.42307692,13.3653846154,323.865384615,1.765625
30759,9,-2304654.66055412,2672693.70779699,14.7531101697,1.62291862379698,0,0,132.355358134,653,6.80535395009,50.5412011737,76.3633392453,3324.84615385,535.846153846,16.1164194988546,4.84615384615,1171.61538462,12.3076923077,364.692307692,11.9032258064516
30760,10,-2293826.68256432,2661165.27184741,55.6235152021,0.672943665413763,0.952937034271,20.9939021403751,501.82371134,1914,18.2347318083,18.6542150451,31.3905404074,4536.71428571,1322.41071429,29.1490852411712,3.55357142857,1734.75,12.7321428571,349.357142857,3.0655737704918
30761,10,-2312775.71095225,2702220.5670206,31.6623426737,0.879971810085931,0,1.78258319702546,372.614193548,1354,16.3611502507,30.2765152726,44.9401593243,4064.6,1098.4,27.023569354918,3.76666666667,1538.53333333,13.1333333333,356.966666667,12.3521126760563
30762,10,-2268383.85702861,2643650.96505652,111.246889668,1.06662616808958,1.8635417542,3.96697294391149,306.309860208,902,23.3668169095,11.4612662072,17.5237780489,4353.69902913,1095.33009709,25.1586085708106,3.97087378641,1502.93203883,13.1650485437,362.495145631,3.79668049792531
30763,9,-2318794.00819965,2736142.92713495,27.7388950968,1.95808928257553,0,0,119.553447757,819,7.43325951469,48.5511803721,71.1293650089,3220.1,561.2,17.4280301853979,4.75,1287.6,13,365.7,14.9523809523809
30764,5,-2203553.75004769,2630120.27379241,61.1294832446,0.640733987001079,0,8.76827692840588,766.563329312,1559,26.8948659222,4.05538688271,8.16534812321,3199.76785714,1669.28571429,52.168963150409,1.75,838.785714286,15,331.964285714,2.4074074074074
30765,8,-2231312.74992386,2602227.43845685,30.5516972778,1.37364777879927,0,0,254.69261745,660,12.8013616088,16.109671419,37.4620365804,2140.4,594.233333333,27.7627234784619,4.13333333333,666.433333333,14.4,388.233333333,23.9696969696969
30766,8,-2235539.26606,2587300.92542813,13.4553609761,1.57785490792858,0,0,317.561660562,871,25.0180217399,1.36245311639,7.31682799888,2132.54545455,520.090909091,24.3882683945298,4.45454545455,684.545454545,14.1818181818,396.454545455,12.5714285714285
30767,8,-2222386.74464052,2587915.76832117,11.0250698395,1.95618151148073,0,0,221.609955423,540,15.6208771393,13.821601604,34.2845865092,1828.33333333,503.666666667,27.547857794052,4.22222222222,545.666666667,14.5555555556,393.111111111,17.48
30768,7,-2224513.46726216,2583831.93013052,11.726059935,1.86995067171456,0,0,60.9501754386,338,4.61019978598,66.6412179171,89.3283144574,1770.91666667,378.583333333,21.3778175144108,4.83333333333,559.333333333,14.6666666667,409.5,17.7586206896551
30769,8,-2202062.96315018,2565080.11197507,11.7708980421,2.00176192552001,0,0,291.686452514,734,19.2900188616,5.87710555747,19.9637711469,2372.18181818,679.363636364,28.6387675328034,4,820,14.8181818182,384.454545455,26.3846153846153
30770,8,-2216422.67948656,2562208.78752118,37.4763641212,1.85336448782004,0,0,279.340065862,913,18.660365961,10.7773985255,23.3866628333,2046.66666667,470.7,22.9983713354674,4.7,626.8,15,409.466666667,20.3373493975903
30771,8,-2238008.27842263,2567026.81256318,97.7622950589,1.30275665873273,0,0,315.081488341,951,20.3178044955,4.65244961735,16.5674178724,2811.26027397,707.821917808,25.1780998138756,4.34246575342,892.657534247,14.4520547945,402.616438356,19.8232558139534
30772,8,-2211709.13648047,2574598.04293624,23.4289767579,1.55838701165128,0,0,212.109281961,764,12.6194729253,35.0317948226,53.0413233904,2053.60869565,547.434782609,26.657210001525,4.26086956522,642.304347826,14.8695652174,393.347826087,19.7234042553191
30773,10,-2272439.85246226,2581665.8707624,75.0105910497,1.10283260998006,0.874659860111,0,373.022677476,965,22.9146109722,5.01189465025,13.1141039105,5492.48571429,1550.51428571,28.2297372513135,3.64285714286,1866.38571429,13.5857142857,367.2,6.7375
30774,10,-2266621.89289501,2577559.97921227,31.2671376496,1.07129989994257,0,0,407.617762641,1054,20.2309398924,5.95390187198,16.1890335297,5571.78571429,1514,27.172617139906,3.89285714286,1881.25,13.6785714286,378.892857143,6.44285714285714
30775,8,-2282778.56143916,2600512.10058559,40.713127772,0.722839867710096,7.47437716505,0,255.416448824,795,19.2991006347,8.00800454935,21.2166113203,4090.94736842,891.815789474,21.7997375463286,4.44736842105,1410.02631579,12.7105263158,369.947368421,22.3294117647058
30776,10,-2259234.02364787,2606626.54103145,56.8116019012,1.06012744231911,0,0,333.054112554,914,17.6988437117,11.0410764742,24.1576524619,4718.12244898,1370.2244898,29.0417322699249,3.69387755102,1582.14285714,13.6734693878,366.959183673,9.63934426229508
30777,10,-2250601.45838229,2601150.24779052,134.722989181,0.535175829525794,0.535452291972,0,394.060079051,1055,18.6722041381,9.62579229187,21.7608099633,4317.6124031,1408.36434109,32.6190544588673,3.42635658915,1455.89922481,14.007751938,368.325581395,14.4707903780068
30778,10,-2254631.36719199,2611949.0269007,18.82898063,1.53915739801309,0,0,208.1271777,819,13.0874609642,40.9051852143,54.2840964161,4043.15789474,1144,28.294714917968,3.89473684211,1352.78947368,13.4210526316,371.631578947,13.1627906976744
30780,10,-2253114.73870875,2582754.53018765,23.4483175431,1.10312817003049,0.410920572831,0,370.408868715,966,17.1432124576,7.48460448831,27.9403568593,4240.91304348,1185.60869565,27.956449082887,4,1502,14.6086956522,392.173913043,11.8039215686274
30781,8,-2241478.93235703,2548157.29145309,45.1752440306,1.15262995488004,0,0,332.255129835,885,20.6125195945,5.21521921546,15.7654234143,3402.4,899.4,26.4342816835175,4.175,1114.925,14.325,401.725,16.8453608247422
30782,8,-2229241.56212453,2534457.45623228,61.4142499432,0.70184046826421,0,0,303.364303831,774,17.1825328301,15.1207855506,29.2782696467,2734.68965517,717.913793103,26.2521120722333,4.18965517241,840.206896552,14.5862068966,400.603448276,23.7067669172932
30783,8,-2222558.22952021,2513431.9018131,13.7784242403,2.52156498711644,0,0,181.464157706,613,21.454587021,13.1155254123,23.8184884332,2008.18181818,343.181818182,17.0891806247415,5.09090909091,600.181818182,13.4545454545,404.181818182,24.8275862068965
30785,8,-2218746.42036946,2539335.60205906,28.6626776708,1.24409899420331,0,0,308.322848156,995,21.3965199083,6.8331256701,17.4825201737,2696.57142857,798.392857143,29.6077029031784,3.82142857143,833.392857143,14.25,391.821428571,17.0491803278688
30786,8,-2252236.87720027,2517837.66004168,44.6171887232,1.14165401762828,0,0,283.387743835,736,19.796642812200002,5.47486703629,15.459420227,3812.5,823.928571429,21.6112412178098,4.47619047619,1294.16666667,13.1904761905,385.857142857,22.2448979591836
30788,10,-2274633.62970543,2536619.24854982,49.0668911205,1.13957578755823,0.345322514863,0,274.292287101,909,20.4977098664,5.767737383,15.7561658842,4345.2826087,864.043478261,19.8846325100014,4.63043478261,1506.95652174,12.9782608696,392.152173913,13.3457943925233
30789,10,-2254189.62289243,2679623.37916273,10.7568953453,1.40984060378085,0,0,353.18778626,956,18.0299019045,3.08438364252,16.6281089672,4009.58333333,1423.33333333,35.4982853579428,3,1525.83333333,15,357.166666667,0
30791,5,-2168615.48267704,2665463.84521962,141.015406144,0.763961166620519,0,10.6083739520091,676.587064097,1847,24.8628095132,5.99534079307,17.1160034532,2686.55833333,1273.75833333,47.4122715865682,2.03333333333,979.958333333,16.425,346.633333333,5.33439490445859
30792,5,-2162739.25751578,2720402.37582175,71.9510266235,0.832245190231607,0,2.77314551646482,744.397358534,1636,27.2125251893,0.695744039883,3.32185638399,1146.18181818,561.515151515,48.9900592217226,1.9696969697,375,19.5606060606,372.757575758,3.05521472392638
30793,5,-2155565.65448897,2720805.9161314,23.7476114277,1.03137764886242,0.935737863299,1.17135613699897,693.490839959,1696,22.6588639698,5.84010473847,11.9227483815,1190.36363636,626.590909091,52.6386131054074,1.72727272727,386.090909091,19.4545454545,363.409090909,0.963636363636364
30794,5,-2162174.80853109,2710119.64895696,62.7685715336,0.664090500030874,2.56892404068,10.8601142713391,811.357170821,1701,25.7182079573,1.86513372849,6.92726832559,1417.71428571,833.125,58.7653667877633,0.803571428571,423.553571429,19.6607142857,345.196428571,1.6013986013986
30795,10,-2236472.58801655,2469223.09679052,23.8853497095,1.71817573105519,1.30929789285,0,337.818181818,950,24.946944667,1.68722436963,6.77115370979,3771.68181818,1114.86363636,29.5587934004987,3.77272727273,1022.40909091,13.2727272727,370.454545455,10.0961538461538
30796,10,-2237127.16579082,2491965.97453878,10.4008449965,2.29397105175509,0,0,366.367507886,884,29.3973708197,0.769816089268,4.83842777995,3049.11111111,744.666666667,24.4224181911137,4.44444444444,837.777777778,13.2222222222,376.111111111,8.52380952380952
30797,10,-2244489.19279211,2487893.02146019,49.9190397071,0.712121155972185,0.304412290643,3.38271195223022,614.130270714,1312,25.7426623271,3.32013434111,8.80414277194,3983.27083333,1492.16666667,37.4608388208078,2.45833333333,1433.125,13.4791666667,343.854166667,3.9537037037037
30799,10,-2259927.73817857,2491629.97985089,34.5995308616,1.40936580348201,0,0,330.25885429,912,20.2460204934,7.39729007233,18.6220560763,3796.93333333,858.566666667,22.6121080170248,4.26666666667,1359.4,12.6333333333,374.333333333,14.3188405797101
30800,9,-2220765.6341078,2473912.7992854,18.8525553478,1.55930543747586,0,0,183.196172249,789,9.02615332661,28.7037071184,63.0094877222,2677.31578947,515.421052632,19.2514104857997,5.10526315789,686.578947368,13,400.157894737,17.625
30801,8,-2223183.39084661,2462696.36370558,61.9748116255,0.976880736191986,0,0,204.346647269,691,11.0993650728,22.664538325,51.4850673979,2755.43333333,615.533333333,22.3388940638645,4.48333333333,747.983333333,12.9833333333,392.916666667,23.4285714285714
30802,7,-2200223.4080616,2501112.65602595,14.2230768601,3.24352257730622,0,0,38.5445086705,97,3.0722260955,81.1002179399,99.7216338829,1608.07142857,216.928571429,13.4899835650899,5.85714285714,499.428571429,13.7142857143,414.071428571,19.7586206896551
30803,10,-2186298.6799685,2541017.6918938602,135.553866524,0.490038496645298,0,0,509.16874169,1241,20.5244585826,8.37130642344,16.8978650689,3227.09022556,1212.68421053,37.5782555109552,2.73684210526,1133.08270677,14.9172932331,362.631578947,14.3276450511945
30804,10,-2182860.99865473,2566041.61958962,72.380049843,0.672505793188154,0.1545437231,0,564.846884541,1290,19.4720546323,7.37160489721,17.9845840765,3369.63380282,1373.63380282,40.7650766581942,2.35211267606,1257.97183099,15,350.788732394,17.6875
30805,10,-2172007.44236238,2557859.03501732,109.488587557,0.617770401230938,0,0,436.37560866,1305,19.1120508704,15.3472260421,27.8791235202,3342.54368932,1195.08737864,35.753829709347,2.91262135922,1278.81553398,15,362.669902913,12.0867768595041
30806,8,-2185401.06099948,2578335.69452991,54.9788728698,1.38392380752624,0,0,322.413186158,1041,14.4676637323,11.9973057661,36.0356592562,2323.98076923,650.615384615,27.9957301381012,3.98076923077,858.615384615,15,384.230769231,19.3333333333333
30808,9,-2164586.83669154,2594018.24655429,23.9892808877,1.22664233687088,0,0,166.32,985,12.9126513607,42.9061389356,49.5706900993,1974.14285714,403.142857143,20.4211592735008,4.61904761905,799,15,399.80952381,7.87037037037037
30809,5,-2125422.17173094,2478949.29455665,187.422642695,0.878090672201054,0,8.63841295667096,666.499475249,2029,26.0761805472,2.43019175281,8.21084611627,4081.63535912,1835.22099448,44.9628845550689,1.70165745856,1612.38121547,15.7348066298,361.121546961,4.77037037037037
30810,9,-2191011.84631588,2438861.33325495,35.3973028647,0.995398342609667,0,0,229.20157371,738,10.2887830764,21.4266541598,54.8858694291,1855.2,312.742857143,16.8576356804118,5.02857142857,576.628571429,12.9714285714,412.085714286,23.4736842105263
30811,7,-2188509.79254414,2424359.57593518,26.8131276627,1.39728485098633,0,0,90.6328959414,239,4.95008974345,59.3885240728,87.9117269309,1662.95238095,207,12.4477406792458,5.95238095238,527.285714286,13,434.619047619,21.125
30812,7,-2175302.93820684,2427862.0931176,64.3071348273,0.931859776488105,0,0,162.153581881,400,2.70503510652,87.4525370762,99.4815842313,1872.84126984,300.19047619,16.0286128367753,5.38095238095,604.793650794,13,429.253968254,18.25
30813,9,-2182410.57196304,2426553.13435915,67.7887986108,0.721825757986225,0.232304322846,0,184.447521161,640,5.65192556868,58.7830771565,85.2143923596,1772.16923077,282.723076923,15.9535033118794,5.47692307692,561.8,13,430.492307692,22.1999999999999
30814,7,-2185641.29851699,2413888.11184527,45.2691068833,1.62536317563645,0,0,78.6076546345,566,3.85690005204,77.6486209641,91.9445689771,1727.69767442,224.581395349,12.9988827718016,5.83720930233,549.790697674,12.7906976744,428.372093023,18.0842105263157
30815,9,-2186562.79001405,2407238.22732939,20.6154153715,1.42322422958108,0,0,140.490611266,364,6.92754926128,47.907664346,74.9328181855,1826.89473684,271.578947368,14.8656045633889,5.47368421053,578.578947368,12.9473684211,423.947368421,24.7272727272727
30816,8,-2171548.01450891,2401950.35299954,19.6578491907,1.24935945429537,0,0,245.106400665,749,14.4496460968,16.5841899051,40.6413442705,2338.61111111,468.055555556,20.0142534743128,4.83333333333,749.444444444,13.4444444444,420.333333333,15.625
30817,7,-2172257.92005117,2394020.21837019,60.249748488,0.8869976440451,0.329846756811,0,125.123574144,689,6.44999532996,64.8157985703,75.6508401867,2158.13793103,308.931034483,14.3147029687559,5.70689655172,678.448275862,13.0172413793,435.051724138,14.9193548387096
30818,9,-2177257.04387026,2387435.52975309,114.763738602,0.50979268808653,0,0,172.114942529,728,10.1170470014,40.9444135238,59.8126200824,2175.43636364,356.163636364,16.3720549273184,5.42727272727,698.763636364,13,427.881818182,19.2521008403361
30819,9,-2169408.74454971,2379381.33998776,16.039930051,2.19630892100612,0,0,125.522517912,500,7.56862429651,47.631575297,68.5960968143,2266.625,304.5625,13.4368278828654,5.6875,734,13,437.6875,21.5294117647058
30820,9,-2180902.94398198,2377710.76373963,71.6876466131,0.721754737098219,0,0,219.200502685,734,9.91405672708,30.8836794641,62.4441658484,2180.25714286,316.414285714,14.5127049233714,5.54285714286,698.385714286,12.8714285714,424.385714286,21.25
30822,8,-2203404.14902174,2345222.96046093,41.2849964763,0.986249510987142,0.647409035744,0,369.151858477,899,20.4055458382,7.94049148782,20.7450542085,3602,730.692307692,20.285738692171,4.92307692308,1078.94871795,12.6923076923,399.384615385,25.9651162790697
30823,8,-2200958.87090958,2339065.38207256,35.544810088,1.28409203807285,0,0,256.88368336,878,16.9692013447,9.25917571839,24.9885008677,3122.41176471,490.235294118,15.7005331474444,5.5,940.235294118,12.5882352941,414.382352941,22.8767123287671
30824,8,-2206197.87947445,2334042.86248866,41.7168355799,1.35879881871651,1.17711991464,0,280.824234093,877,20.5327008853,5.91026066517,17.9637532424,3654.8974359,795.58974359,21.7677720796039,4.82051282051,1101.35897436,13.1282051282,408.025641026,24.3411764705882
30825,9,-2228000.73271976,2321193.28340758,39.6566685236,1.58929659848452,0,0,103.551659751,331,5.62967739789,53.9450850198,84.6441472567,2601.12121212,251.393939394,9.66482985193548,6.0303030303,799.696969697,11.2121212121,388,25.8
30826,8,-2198432.88733884,2262467.08379309,46.0100866638,0.818661528840297,2.70100637613,0,413.401529977,1158,21.1188504034,10.4898753007,22.5710023201,3981.31818182,940.727272727,23.6285378300751,4.54545454545,1112.59090909,13.0681818182,415.068181818,22.141304347826
30827,9,-2175163.40366112,2303796.37667149,43.399613903,1.33068078359614,0,0,173.386767486,762,8.63997526616,38.7333725585,69.5422592123,2683.51162791,416.744186047,15.5298073506606,5.6976744186,874.162790698,13.3023255814,442.093023256,22.5824175824175
30828,9,-2227346.6679039,2325548.92854712,30.3582918976,1.86960310045051,0,0,77.3362185556,227,5.67560724603,53.1851091913,82.9380547061,2574.10344828,239.24137931,9.29416335112171,6.06896551724,790.586206897,11,385.379310345,18.2089552238805
30829,9,-2191985.40855516,2323127.21338459,43.9850700754,0.810690061396955,9.09766109093,0,149.264941352,529,9.54931628651,25.4350865928,57.638231117,2565.28205128,332.051282051,12.9440457389594,5.84615384615,821.820512821,13.0256410256,440,22.7037037037037
30830,9,-2182509.58326279,2331061.86652079,42.337479384,1.60933804186034,0.520902247472,0,152.253000387,538,10.7589152036,23.4806640666,53.9405958737,2239.79487179,247.512820513,11.0506914552935,6.38461538462,746.205128205,13,448.358974359,20.1333333333333
30831,9,-2197038.53005494,2303343.20341025,22.6230337505,2.22442431154805,0,0,105.454347826,321,7.96216455358,31.1631890238,69.8154005728,2436,248.857142857,10.21581046211,6.09523809524,761.666666667,12.4761904762,426.238095238,17.3111111111111
30832,9,-2223404.17185975,2322122.44539925,31.6771755036,1.60647813701387,0,0,124.780361757,334,7.53706110444,38.5901449999,72.8728782291,2723.66666667,265.033333333,9.73075510950956,6.13333333333,837.2,11.4,393.3,23.3484848484848
30833,9,-2190165.72826997,2327070.83356882,14.9094716611,1.84334395939209,0,0,187.971318257,346,7.81660481155,34.0180188234,70.230117108300007,2482,306.066666667,12.3314531292103,6,801.2,13,443.466666667,20.1212121212121
30834,8,-2154746.73378689,2410832.74438499,94.1514113732,0.702208759889492,0.379565994265,0,297.371910895,1086,13.5395325298,26.9510540502,47.8792792594,3257.24444444,842.677777778,25.870879270864,4.47777777778,1002.25555556,14.3333333333,416.344444444,22.3520408163265
30836,9,-2220635.41640564,2179066.70682415,22.3316010626,3.09924635137425,0.719809324477,0,79.9535226854,400,10.2245260297,28.7399505611,53.1262168361,2542,185.714285714,7.30583342698662,6.92857142857,751.142857143,11.9285714286,434.5,16.813953488372
30837,9,-2215946.75592224,2183746.96155014,41.4664090584,1.6745060262328,0.239812996967,0,85.453125,353,7.49204109218,41.7278610923,74.1918317945,2576.19444444,184.222222222,7.15094400655946,6.97222222222,760.833333333,11.7777777778,434.722222222,17.7283950617283
30838,8,-2191856.4580487,2250173.51946283,39.5635835848,0.722656501968677,0.266508183944,0,349.52662109,938,18.4983289533,11.401925453,26.9616042099,3661.45945946,755.621621622,20.6371702319337,5,1006.13513514,13.7297297297,438.081081081,24.5975609756097
30839,9,-2210809.71768517,2202687.05910985,36.6448344103,1.69310646643742,0.681842394335,0,188.754818467,643,13.9105872951,13.9918070021,38.3832933129,2904.85714286,277.428571429,9.55050654077451,6.34285714286,864.314285714,11.6857142857,419.285714286,21.0394736842105
30841,9,-2135768.55036373,2171613.22316623,50.1837108558,1.03158444288908,2.28689987154,0,218.994932156,1015,14.6354950893,28.6756099023,45.2836547506,3011.97560976,318.756097561,10.5829574624742,6.48780487805,899.195121951,12.2682926829,433.341463415,17.4368932038834
30842,8,-2136523.33832039,2183987.1224382,58.7096977648,1.03836686310616,5.74501164518,0,225.030383646,848,19.8463998317,13.5304576653,26.1340689441,2989.29411765,343.37254902,11.4867435423162,6.1568627451,880.529411765,12.2549019608,429.823529412,19.5982905982906
30843,9,-2141673.97187931,2204372.09447579,24.9687785989,1.52489316246385,0.503297955614,0,180.657937807,609,13.0703204993,21.7526915099,47.6705065595,3122.95833333,308.625,9.88245653828221,6.45833333333,965.041666667,12.375,434.666666667,20.0208333333333
30844,9,-2149457.66566871,2192085.05639406,16.1575443695,2.23699015548775,0,0,139.149367089,695,12.3109821019,39.0012253397,59.9000292927,2717.46666667,234.2,8.61832098522077,6.86666666667,853.2,11.9333333333,421.866666667,20.2647058823529
30845,9,-2148544.77632003,2206037.20661446,73.6541065209,1.53803071848035,0,0,167.853351177,747,15.2245097926,24.9553039936,44.5483925005,2837.3442623,295.93442623,10.4299795467931,6.34426229508,900.032786885,12.4426229508,430.672131148,24.4266666666666
30846,8,-2146740.47731454,2264535.2487941,28.1159020881,1.28885623748363,0,0,319.418325527,881,18.8353980653,7.18121774007,21.2974540614,3605.7826087,678.130434783,18.8067476155332,5.17391304348,1180.69565217,13.6956521739,431.956521739,24.5087719298245
30849,9,-2137229.77911118,2266457.55247841,31.1806087754,1.26596357193986,0,0,146.42324967,630,7.68611387666,48.1250753894,70.9075977489,3053.92592593,464.777777778,15.2190259047119,5.81481481481,997.259259259,13.6666666667,452.962962963,19.7121212121212
30850,8,-2142900.74364264,2265966.02791624,40.1173197024,0.936235161621409,0,0,242.121831562,843,13.4062469351,26.3708524419,46.9131277048,3531.525,645.5,18.2782225808963,5.25,1154.55,13.7,436.925,21.7037037037037
30851,6,-2111828.82471578,2253557.40848144,104.162062328,1.19436847110669,1.42057927665,0,351.967642891,1156,19.8345171202,6.33102132669,19.1129504737,3891.92473118,959.956989247,24.6653534061525,4.81720430108,1238.79569892,14.5806451613,432.838709677,23.1374407582938
30852,6,-2117046.43025559,2246575.8122637,18.385451046,1.32953009910121,0.204986478058,0,361.803563474,991,19.7755538821,2.85095874843,12.430475142,4323.66666667,1337.06666667,30.9243697479524,3.86666666667,1314.53333333,14.7333333333,409.866666667,27.6857142857142
30854,6,-2093460.83487013,2265354.19438412,22.7661134881,1.66750472011589,0.919598037019,0,427.276917537,1258,18.2022945549,3.92067704597,15.7357411772,4645.19047619,1625.61904762,34.9957457278121,3.52380952381,1578.61904762,15.7142857143,414,23.590909090909
30856,6,-2070647.5048676,2146232.6001719,64.4173033093,0.868889944067206,3.9625626686,0,375.936513995,1022,25.4642318375,2.70682665635,9.70906635132,3984,794.28125,19.9367783634538,5.359375,1261.21875,15.28125,467.1875,24.0413223140495
30857,6,-2082531.75790631,2174299.19692256,85.9191081905,1.04246726431772,0.736398016312,0,457.839740532,1179,25.2738567248,1.53765309168,6.24057700491,4348.01265823,862.392405063,19.8341742044068,5.11392405063,1374.78481013,14.3164556962,437.113924051,24.5689655172413
30858,8,-2108985.57877427,2138307.44514354,57.1228423079,0.906787608997119,0,0,249.93224232,781,15.3412670552,11.1085258981,33.803400012,3231.26415094,344.264150943,10.6541630415096,6.20754716981,977.377358491,12.4528301887,439.188679245,24.4529914529914
30860,9,-2110177.29517899,2188483.54647916,75.657167987,0.948152067524161,0.235352507399,0,177.96578235,688,11.2087983402,28.8638947327,54.2206893644,2975.1884058,298.260869565,10.0249405712778,6.50724637681,918.405797101,12.4492753623,447.043478261,23.3636363636363
30861,6,-2068627.87928727,2231946.35894454,61.586429322,1.15266640198135,0.341847039326,0.783863056314361,583.905979491,1430,30.3203405289,2.15497408615,5.68136520012,4319.41071429,1524.05357143,35.2838308797063,3.53571428571,1391.30357143,16.5714285714,428.553571429,12.944
30862,6,-2073650.68992476,2228750.86272996,19.4096794229,1.47081830651776,0,0,482.141825902,1207,29.8306172861,1.35573378415,5.00368516334,4830.45,1664.5,34.4584873044954,3.5,1526,16,426.25,21.076923076923
30863,6,-2068692.73345613,2214258.10035704,48.3603158573,0.8404632415816,1.13426109948,0,525.285253691,1271,30.7644671264,1.0942606978,3.98531966535,4454.13636364,1605.27272727,36.0400444937914,3.38636363636,1442.61363636,16.8181818182,432.431818182,24.48
30864,6,-2078962.5724309,2252507.96414147,80.3938583122,0.706379635668711,1.24218378107,0.0147203330904179,523.114807633,1312,27.295405909,1.14437576275,4.70935218221,4036.92957746,1274.69014085,31.5757338935801,3.83098591549,1355.87323944,15.7464788732,421.563380282,24.3636363636363
30865,8,-2146690.77684488,2317271.91763331,36.7929224038,1.42622435094113,0,0,252.362887057,877,15.2450104986,18.1792840686,38.5701840315,3385.175,644.3,19.0329894318609,5.275,1152.425,13.425,429.95,19.92
30866,9,-2124966.04339568,2363598.86850703,40.5889837073,1.83972465457349,0,0,159.817168799,738,12.9852849492,38.9949183908,44.2866830058,2515.54054054,432.621621622,17.1979586355277,5.54054054054,897.027027027,14.5135135135,440.810810811,17.8876404494382
30867,9,-2150142.20449505,2342309.12691608,25.7068867984,1.51285362053845,0,0,254.247301587,713,11.7967637654,21.8769735344,46.6741545674,2744.59259259,380.703703704,13.8710460974005,5.85185185185,908.851851852,13.4444444444,440.925925926,21.9310344827586
30868,8,-2127525.53814397,2306562.39836452,15.1971574325,2.03517963852085,0,0,214.444684296,674,13.5095749413,9.76848674841,34.0339709333,2774.46666667,427.066666667,15.3927481557952,5.66666666667,971.6,13.6,440.133333333,20.4666666666666
30869,8,-2248936.65159126,2253413.79670659,38.6252190018,2.65596010570321,0.928465665019,0,191.369731801,548,22.8529250385,2.9578168538,11.7423554068,3416.3,479.133333333,14.0249197474753,5.6,1042.83333333,12.5,423.166666667,12.2168674698795
30870,5,-2018181.36800293,2252154.73877806,525.413469807,0.254617560201653,0.897185684913,26.612794289039,1076.99289122,2246,22.8659556822,10.6832879124,20.2376952055,2868.07370518,1798.18924303,62.6967584473965,1.05577689243,664.406374502,17.2549800797,357.547808765,4.00925925925926
30871,99,-1530454.46243447,945147.015405632,673174.213665,0.0124046976494992,0.998529550062,0.284897502703595,1327.61504068,4143,11.4224878014,36.5293761927,54.7843964189,743.3099699,251.184301927,33.7926722496124,5.77570004155,210.046738931,21.1825834034,752.714176303,13.5740179703365
30872,4,-1948677.02716017,1211270.78280367,771.47557764,0.23557521164524,0,3.25731179244488,658.598214381,2350,18.6160433002,20.9784513242,32.9089673662,3823.48453608,478.981958763,12.5273674901291,7.52963917526,575.382731959,12.4510309278,641.145618557,28.4715994020926
